notice_id,cluster_id,portal_id,copy_index,is_corrigendum,archetype
N010220,OPP004904,P088,0,False,plain
N010221,OPP004905,P003,0,False,nodal_b
N010222,OPP004906,P097,0,False,html_ish
N010223,OPP004907,P004,0,False,nodal_b
N010224,OPP004908,P004,0,False,nodal_b
N010225,OPP004909,P198,0,False,html_ish
N010226,OPP004910,P004,0,False,nodal_b
N010227,OPP004910,P094,1,True,plain
N010228,OPP004911,P006,0,False,nodal_b
N010229,OPP004911,P044,1,False,plain
N010230,OPP004911,P221,2,True,terse
N010231,OPP004911,P001,3,False,nodal_a
N010232,OPP004911,P003,4,False,nodal_b
N010233,OPP004912,P232,0,False,plain
N010234,OPP004913,P094,0,False,plain
N010235,OPP004914,P005,0,False,nodal_a
N010236,OPP004915,P020,0,False,plain
N010237,OPP004915,P005,1,False,nodal_a
N010238,OPP004916,P094,0,False,plain
N010239,OPP004916,P141,1,False,municipal
N010240,OPP004917,P006,0,False,nodal_b
N010241,OPP004918,P124,0,False,plain
N010242,OPP004918,P094,1,False,plain
N010243,OPP004918,P005,2,False,nodal_a
N010244,OPP004919,P120,0,False,legacy
N010245,OPP004919,P005,1,True,nodal_a
N010246,OPP004919,P081,2,False,municipal
N010247,OPP004919,P227,3,True,plain
N010248,OPP004920,P188,0,False,plain
N010249,OPP004921,P005,0,False,nodal_a
N010250,OPP004922,P181,0,False,plain
N010251,OPP004923,P035,0,False,plain
N010252,OPP004923,P038,1,False,plain
N010253,OPP004924,P005,0,False,nodal_a
N010254,OPP004925,P094,0,False,plain
N010255,OPP004926,P094,0,False,plain
N010256,OPP004926,P020,1,False,plain
N010257,OPP004926,P001,2,False,nodal_a
N010258,OPP004926,P221,3,False,terse
N010259,OPP004927,P005,0,False,nodal_a
N010260,OPP004928,P005,0,False,nodal_a
N010261,OPP004929,P001,0,False,nodal_a
N010262,OPP004929,P003,1,False,nodal_b
N010263,OPP004929,P044,2,False,plain
N010264,OPP004930,P021,0,False,municipal
N010265,OPP004931,P056,0,False,html_ish
N010266,OPP004932,P005,0,False,nodal_a
N010267,OPP004933,P006,0,False,nodal_b
N010268,OPP004934,P002,0,False,nodal_a
N010269,OPP004934,P013,1,False,terse
N010270,OPP004934,P044,2,False,plain
N010271,OPP004934,P094,3,False,plain
N010272,OPP004935,P001,0,False,nodal_a
N010273,OPP004936,P094,0,False,plain
N010274,OPP004937,P256,0,False,legacy
N010275,OPP004938,P006,0,False,nodal_b
N010276,OPP004938,P146,1,True,html_ish
N010277,OPP004938,P139,2,False,plain
N010278,OPP004938,P039,3,False,plain
N010279,OPP004939,P238,0,False,plain
N010280,OPP004939,P042,1,True,plain
N010281,OPP004940,P240,0,False,shouty
N010282,OPP004940,P004,1,False,nodal_b
N010283,OPP004940,P097,2,False,html_ish
N010284,OPP004941,P001,0,False,nodal_a
N010285,OPP004941,P069,1,False,html_ish
N010286,OPP004941,P005,2,False,nodal_a
N010287,OPP004941,P236,3,False,plain
N010288,OPP004942,P077,0,False,plain
N010289,OPP004943,P004,0,False,nodal_b
N010290,OPP004943,P003,1,False,nodal_b
N010291,OPP004944,P005,0,False,nodal_a
N010292,OPP004945,P094,0,False,plain
N010293,OPP004946,P135,0,False,html_ish
N010294,OPP004947,P094,0,False,plain
N010295,OPP004947,P003,1,False,nodal_b
N010296,OPP004947,P240,2,False,shouty
N010297,OPP004947,P004,3,False,nodal_b
N010298,OPP004947,P002,4,False,nodal_a
N010299,OPP004947,P020,5,False,plain
N010300,OPP004947,P122,6,False,shouty
N010301,OPP004947,P005,7,True,nodal_a
N010302,OPP004948,P005,0,False,nodal_a
N010303,OPP004949,P002,0,False,nodal_a
N010304,OPP004950,P003,0,False,nodal_b
N010305,OPP004951,P094,0,False,plain
N010306,OPP004952,P006,0,False,nodal_b
N010307,OPP004953,P005,0,False,nodal_a
N010308,OPP004953,P003,1,True,nodal_b
N010309,OPP004954,P004,0,False,nodal_b
N010310,OPP004954,P013,1,False,terse
N010311,OPP004955,P005,0,False,nodal_a
N010312,OPP004955,P001,1,False,nodal_a
N010313,OPP004956,P004,0,False,nodal_b
N010314,OPP004956,P001,1,False,nodal_a
N010315,OPP004956,P140,2,True,terse
N010316,OPP004956,P094,3,True,plain
N010317,OPP004957,P021,0,False,municipal
N010318,OPP004957,P243,1,True,municipal
N010319,OPP004957,P112,2,False,shouty
N010320,OPP004958,P221,0,False,terse
N010321,OPP004958,P001,1,True,nodal_a
N010322,OPP004958,P116,2,False,shouty
N010323,OPP004959,P006,0,False,nodal_b
N010324,OPP004960,P132,0,False,plain
N010325,OPP004961,P094,0,False,plain
N010326,OPP004961,P168,1,True,municipal
N010327,OPP004961,P005,2,False,nodal_a
N010328,OPP004961,P001,3,True,nodal_a
N010329,OPP004961,P227,4,True,plain
N010330,OPP004962,P005,0,False,nodal_a
N010331,OPP004963,P005,0,False,nodal_a
N010332,OPP004964,P094,0,False,plain
N010333,OPP004964,P013,1,True,terse
N010334,OPP004964,P229,2,True,html_ish
N010335,OPP004965,P002,0,False,nodal_a
N010336,OPP004966,P255,0,False,shouty
N010337,OPP004966,P094,1,False,plain
N010338,OPP004966,P089,2,False,html_ish
N010339,OPP004966,P002,3,False,nodal_a
N010340,OPP004967,P002,0,False,nodal_a
N010341,OPP004967,P196,1,False,html_ish
N010342,OPP004967,P005,2,True,nodal_a
N010343,OPP004968,P098,0,False,municipal
N010344,OPP004969,P003,0,False,nodal_b
N010345,OPP004970,P006,0,False,nodal_b
N010346,OPP004971,P003,0,False,nodal_b
N010347,OPP004971,P113,1,False,plain
N010348,OPP004972,P001,0,False,nodal_a
N010349,OPP004973,P086,0,False,municipal
N010350,OPP004973,P009,1,True,shouty
N010351,OPP004973,P006,2,False,nodal_b
N010352,OPP004973,P253,3,True,html_ish
N010353,OPP004973,P002,4,False,nodal_a
N010354,OPP004973,P094,5,False,plain
N010355,OPP004974,P147,0,False,municipal
N010356,OPP004974,P235,1,False,municipal
N010357,OPP004974,P001,2,False,nodal_a
N010358,OPP004974,P020,3,True,plain
N010359,OPP004974,P260,4,True,plain
N010360,OPP004974,P002,5,False,nodal_a
N010361,OPP004974,P255,6,True,shouty
N010362,OPP004975,P002,0,False,nodal_a
N010363,OPP004975,P240,1,False,shouty
N010364,OPP004975,P005,2,False,nodal_a
N010365,OPP004976,P094,0,False,plain
N010366,OPP004977,P141,0,False,municipal
N010367,OPP004977,P216,1,True,html_ish
N010368,OPP004977,P094,2,False,plain
N010369,OPP004978,P094,0,False,plain
N010370,OPP004979,P213,0,False,municipal
N010371,OPP004979,P219,1,False,plain
N010372,OPP004979,P005,2,False,nodal_a
N010373,OPP004979,P240,3,True,shouty
N010374,OPP004980,P001,0,False,nodal_a
N010375,OPP004980,P176,1,True,plain
N010376,OPP004981,P044,0,False,plain
N010377,OPP004981,P005,1,True,nodal_a
N010378,OPP004981,P059,2,False,municipal
N010379,OPP004982,P117,0,False,terse
N010380,OPP004982,P211,1,False,shouty
N010381,OPP004982,P044,2,False,plain
N010382,OPP004983,P075,0,False,plain
N010383,OPP004984,P004,0,False,nodal_b
N010384,OPP004984,P134,1,False,plain
N010385,OPP004984,P221,2,True,terse
N010386,OPP004984,P057,3,False,municipal
N010387,OPP004984,P001,4,True,nodal_a
N010388,OPP004985,P001,0,False,nodal_a
N010389,OPP004986,P240,0,False,shouty
N010390,OPP004986,P006,1,False,nodal_b
N010391,OPP004986,P044,2,True,plain
N010392,OPP004987,P002,0,False,nodal_a
N010393,OPP004988,P020,0,False,plain
N010394,OPP004988,P006,1,False,nodal_b
N010395,OPP004988,P094,2,False,plain
N010396,OPP004989,P053,0,False,municipal
N010397,OPP004990,P094,0,False,plain
N010398,OPP004990,P001,1,True,nodal_a
N010399,OPP004990,P207,2,True,plain
N010400,OPP004990,P002,3,False,nodal_a
N010401,OPP004990,P178,4,False,plain
N010402,OPP004990,P097,5,True,html_ish
N010403,OPP004990,P255,6,True,shouty
N010404,OPP004990,P005,7,True,nodal_a
N010405,OPP004990,P006,8,True,nodal_b
N010406,OPP004991,P136,0,False,html_ish
N010407,OPP004991,P247,1,False,shouty
N010408,OPP004991,P078,2,False,municipal
N010409,OPP004991,P002,3,False,nodal_a
N010410,OPP004992,P002,0,False,nodal_a
N010411,OPP004992,P006,1,True,nodal_b
N010412,OPP004992,P094,2,False,plain
N010413,OPP004993,P001,0,False,nodal_a
N010414,OPP004994,P139,0,False,plain
N010415,OPP004995,P232,0,False,plain
N010416,OPP004995,P001,1,False,nodal_a
N010417,OPP004995,P002,2,True,nodal_a
N010418,OPP004995,P240,3,False,shouty
N010419,OPP004995,P193,4,False,shouty
N010420,OPP004996,P242,0,False,shouty
N010421,OPP004997,P002,0,False,nodal_a
N010422,OPP004998,P003,0,False,nodal_b
N010423,OPP004998,P240,1,True,shouty
N010424,OPP004998,P004,2,False,nodal_b
N010425,OPP004998,P213,3,True,municipal
N010426,OPP004998,P094,4,False,plain
N010427,OPP004998,P088,5,True,plain
N010428,OPP004998,P044,6,True,plain
N010429,OPP004998,P077,7,True,plain
N010430,OPP004998,P136,8,True,html_ish
N010431,OPP004999,P041,0,False,html_ish
N010432,OPP004999,P141,1,True,municipal
N010433,OPP005000,P021,0,False,municipal
N010434,OPP005001,P120,0,False,legacy
N010435,OPP005002,P094,0,False,plain
N010436,OPP005002,P002,1,True,nodal_a
N010437,OPP005003,P005,0,False,nodal_a
N010438,OPP005004,P013,0,False,terse
N010439,OPP005005,P001,0,False,nodal_a
N010440,OPP005006,P008,0,False,terse
N010441,OPP005006,P001,1,False,nodal_a
N010442,OPP005006,P240,2,True,shouty
N010443,OPP005007,P027,0,False,plain
N010444,OPP005008,P094,0,False,plain
N010445,OPP005009,P031,0,False,shouty
N010446,OPP005010,P163,0,False,municipal
N010447,OPP005010,P240,1,False,shouty
N010448,OPP005010,P006,2,False,nodal_b
N010449,OPP005011,P094,0,False,plain
N010450,OPP005012,P044,0,False,plain
N010451,OPP005013,P006,0,False,nodal_b
N010452,OPP005014,P166,0,False,html_ish
N010453,OPP005014,P240,1,True,shouty
N010454,OPP005014,P146,2,True,html_ish
N010455,OPP005014,P153,3,False,terse
N010456,OPP005015,P094,0,False,plain
N010457,OPP005015,P002,1,False,nodal_a
N010458,OPP005015,P001,2,True,nodal_a
N010459,OPP005016,P006,0,False,nodal_b
N010460,OPP005017,P006,0,False,nodal_b
N010461,OPP005017,P005,1,True,nodal_a
N010462,OPP005018,P094,0,False,plain
N010463,OPP005019,P122,0,False,shouty
N010464,OPP005020,P002,0,False,nodal_a
N010465,OPP005020,P094,1,False,plain
N010466,OPP005020,P020,2,True,plain
N010467,OPP005020,P101,3,False,plain
N010468,OPP005021,P077,0,False,plain
N010469,OPP005021,P044,1,True,plain
N010470,OPP005021,P002,2,True,nodal_a
N010471,OPP005022,P207,0,False,plain
N010472,OPP005023,P003,0,False,nodal_b
N010473,OPP005024,P006,0,False,nodal_b
N010474,OPP005025,P001,0,False,nodal_a
N010475,OPP005026,P006,0,False,nodal_b
N010476,OPP005026,P001,1,False,nodal_a
N010477,OPP005027,P028,0,False,plain
N010478,OPP005028,P004,0,False,nodal_b
N010479,OPP005028,P094,1,False,plain
N010480,OPP005028,P006,2,False,nodal_b
N010481,OPP005028,P075,3,False,plain
N010482,OPP005029,P065,0,False,municipal
N010483,OPP005029,P003,1,False,nodal_b
N010484,OPP005029,P001,2,True,nodal_a
N010485,OPP005029,P004,3,False,nodal_b
N010486,OPP005030,P014,0,False,html_ish
N010487,OPP005031,P189,0,False,plain
N010488,OPP005032,P179,0,False,html_ish
N010489,OPP005033,P003,0,False,nodal_b
N010490,OPP005033,P006,1,True,nodal_b
N010491,OPP005034,P002,0,False,nodal_a
N010492,OPP005034,P001,1,False,nodal_a
N010493,OPP005035,P031,0,False,shouty
N010494,OPP005035,P112,1,True,shouty
N010495,OPP005035,P005,2,True,nodal_a
N010496,OPP005036,P094,0,False,plain
N010497,OPP005036,P002,1,True,nodal_a
N010498,OPP005036,P107,2,True,terse
N010499,OPP005036,P006,3,False,nodal_b
N010500,OPP005036,P240,4,False,shouty
N010501,OPP005036,P020,5,True,plain
N010502,OPP005037,P003,0,False,nodal_b
N010503,OPP005037,P240,1,False,shouty
N010504,OPP005037,P235,2,False,municipal
N010505,OPP005037,P005,3,True,nodal_a
N010506,OPP005038,P058,0,False,municipal
N010507,OPP005038,P002,1,True,nodal_a
N010508,OPP005039,P189,0,False,plain
N010509,OPP005039,P006,1,False,nodal_b
N010510,OPP005040,P051,0,False,html_ish
N010511,OPP005041,P020,0,False,plain
N010512,OPP005041,P094,1,False,plain
N010513,OPP005041,P001,2,False,nodal_a
N010514,OPP005041,P002,3,True,nodal_a
N010515,OPP005042,P088,0,False,plain
N010516,OPP005043,P006,0,False,nodal_b
N010517,OPP005044,P094,0,False,plain
N010518,OPP005044,P002,1,False,nodal_a
N010519,OPP005044,P142,2,False,terse
N010520,OPP005045,P005,0,False,nodal_a
N010521,OPP005045,P051,1,True,html_ish
N010522,OPP005046,P003,0,False,nodal_b
N010523,OPP005047,P094,0,False,plain
N010524,OPP005048,P257,0,False,html_ish
N010525,OPP005049,P094,0,False,plain
N010526,OPP005049,P225,1,False,municipal
N010527,OPP005049,P232,2,False,plain
N010528,OPP005050,P146,0,False,html_ish
N010529,OPP005050,P129,1,True,municipal
N010530,OPP005050,P002,2,False,nodal_a
N010531,OPP005050,P004,3,False,nodal_b
N010532,OPP005051,P244,0,False,terse
N010533,OPP005052,P094,0,False,plain
N010534,OPP005053,P073,0,False,shouty
N010535,OPP005054,P005,0,False,nodal_a
N010536,OPP005055,P215,0,False,plain
N010537,OPP005055,P227,1,False,plain
N010538,OPP005055,P005,2,True,nodal_a
N010539,OPP005056,P002,0,False,nodal_a
N010540,OPP005056,P109,1,False,plain
N010541,OPP005056,P161,2,False,municipal
N010542,OPP005056,P259,3,False,municipal
N010543,OPP005056,P087,4,False,plain
N010544,OPP005056,P104,5,True,plain
N010545,OPP005057,P181,0,False,plain
N010546,OPP005058,P195,0,False,html_ish
N010547,OPP005058,P003,1,True,nodal_b
N010548,OPP005058,P227,2,True,plain
N010549,OPP005058,P136,3,False,html_ish
N010550,OPP005058,P005,4,True,nodal_a
N010551,OPP005058,P094,5,True,plain
N010552,OPP005059,P189,0,False,plain
N010553,OPP005059,P094,1,False,plain
N010554,OPP005060,P021,0,False,municipal
N010555,OPP005061,P006,0,False,nodal_b
N010556,OPP005062,P003,0,False,nodal_b
N010557,OPP005063,P181,0,False,plain
N010558,OPP005064,P020,0,False,plain
N010559,OPP005064,P094,1,False,plain
N010560,OPP005064,P006,2,False,nodal_b
N010561,OPP005064,P004,3,False,nodal_b
N010562,OPP005064,P122,4,True,shouty
N010563,OPP005065,P005,0,False,nodal_a
N010564,OPP005065,P002,1,False,nodal_a
N010565,OPP005065,P094,2,True,plain
N010566,OPP005065,P138,3,True,legacy
N010567,OPP005065,P115,4,False,plain
N010568,OPP005066,P020,0,False,plain
N010569,OPP005066,P006,1,False,nodal_b
N010570,OPP005067,P001,0,False,nodal_a
N010571,OPP005068,P001,0,False,nodal_a
N010572,OPP005069,P069,0,False,html_ish
N010573,OPP005070,P241,0,False,plain
N010574,OPP005070,P002,1,False,nodal_a
N010575,OPP005070,P024,2,False,html_ish
N010576,OPP005071,P094,0,False,plain
N010577,OPP005071,P217,1,False,plain
N010578,OPP005072,P039,0,False,plain
N010579,OPP005073,P005,0,False,nodal_a
N010580,OPP005073,P004,1,False,nodal_b
N010581,OPP005073,P002,2,False,nodal_a
N010582,OPP005073,P094,3,False,plain
N010583,OPP005074,P006,0,False,nodal_b
N010584,OPP005075,P096,0,False,html_ish
N010585,OPP005076,P004,0,False,nodal_b
N010586,OPP005076,P258,1,False,html_ish
N010587,OPP005076,P240,2,False,shouty
N010588,OPP005077,P012,0,False,plain
N010589,OPP005078,P044,0,False,plain
N010590,OPP005078,P006,1,False,nodal_b
N010591,OPP005079,P120,0,False,legacy
N010592,OPP005080,P004,0,False,nodal_b
N010593,OPP005081,P219,0,False,plain
N010594,OPP005082,P094,0,False,plain
N010595,OPP005083,P002,0,False,nodal_a
N010596,OPP005084,P165,0,False,plain
N010597,OPP005085,P001,0,False,nodal_a
N010598,OPP005085,P006,1,False,nodal_b
N010599,OPP005085,P203,2,True,municipal
N010600,OPP005085,P227,3,False,plain
N010601,OPP005086,P094,0,False,plain
N010602,OPP005087,P091,0,False,municipal
N010603,OPP005088,P006,0,False,nodal_b
N010604,OPP005089,P003,0,False,nodal_b
N010605,OPP005090,P247,0,False,shouty
N010606,OPP005091,P094,0,False,plain
N010607,OPP005092,P005,0,False,nodal_a
N010608,OPP005093,P200,0,False,plain
N010609,OPP005094,P005,0,False,nodal_a
N010610,OPP005095,P163,0,False,municipal
N010611,OPP005095,P064,1,False,plain
N010612,OPP005096,P094,0,False,plain
N010613,OPP005096,P031,1,False,shouty
N010614,OPP005096,P001,2,False,nodal_a
N010615,OPP005096,P020,3,False,plain
N010616,OPP005097,P098,0,False,municipal
N010617,OPP005098,P094,0,False,plain
N010618,OPP005099,P001,0,False,nodal_a
N010619,OPP005100,P001,0,False,nodal_a
N010620,OPP005101,P065,0,False,municipal
N010621,OPP005101,P094,1,True,plain
N010622,OPP005102,P094,0,False,plain
N010623,OPP005103,P195,0,False,html_ish
N010624,OPP005103,P094,1,True,plain
N010625,OPP005103,P014,2,False,html_ish
N010626,OPP005104,P047,0,False,municipal
N010627,OPP005104,P254,1,True,terse
N010628,OPP005104,P003,2,True,nodal_b
N010629,OPP005104,P006,3,False,nodal_b
N010630,OPP005104,P244,4,False,terse
N010631,OPP005104,P028,5,True,plain
N010632,OPP005105,P255,0,False,shouty
N010633,OPP005105,P020,1,False,plain
N010634,OPP005105,P005,2,True,nodal_a
N010635,OPP005105,P002,3,True,nodal_a
N010636,OPP005105,P250,4,True,html_ish
N010637,OPP005106,P006,0,False,nodal_b
N010638,OPP005107,P003,0,False,nodal_b
N010639,OPP005107,P001,1,False,nodal_a
N010640,OPP005107,P046,2,False,terse
N010641,OPP005107,P094,3,False,plain
N010642,OPP005107,P120,4,False,legacy
N010643,OPP005107,P002,5,False,nodal_a
N010644,OPP005107,P221,6,False,terse
N010645,OPP005107,P117,7,False,terse
N010646,OPP005107,P255,8,False,shouty
N010647,OPP005108,P003,0,False,nodal_b
N010648,OPP005109,P044,0,False,plain
N010649,OPP005110,P073,0,False,shouty
N010650,OPP005111,P002,0,False,nodal_a
N010651,OPP005111,P001,1,True,nodal_a
N010652,OPP005111,P160,2,False,html_ish
N010653,OPP005111,P094,3,True,plain
N010654,OPP005111,P003,4,False,nodal_b
N010655,OPP005112,P003,0,False,nodal_b
N010656,OPP005112,P006,1,False,nodal_b
N010657,OPP005112,P002,2,False,nodal_a
N010658,OPP005113,P013,0,False,terse
N010659,OPP005114,P136,0,False,html_ish
N010660,OPP005114,P129,1,True,municipal
N010661,OPP005115,P004,0,False,nodal_b
N010662,OPP005116,P071,0,False,html_ish
N010663,OPP005116,P094,1,False,plain
N010664,OPP005116,P043,2,True,plain
N010665,OPP005116,P127,3,False,shouty
N010666,OPP005116,P006,4,False,nodal_b
N010667,OPP005116,P081,5,False,municipal
N010668,OPP005116,P240,6,True,shouty
N010669,OPP005117,P094,0,False,plain
N010670,OPP005118,P146,0,False,html_ish
N010671,OPP005118,P094,1,True,plain
N010672,OPP005118,P006,2,True,nodal_b
N010673,OPP005118,P088,3,False,plain
N010674,OPP005118,P004,4,False,nodal_b
N010675,OPP005119,P020,0,False,plain
N010676,OPP005119,P094,1,False,plain
N010677,OPP005119,P146,2,False,html_ish
N010678,OPP005119,P004,3,False,nodal_b
N010679,OPP005119,P167,4,False,municipal
N010680,OPP005119,P005,5,False,nodal_a
N010681,OPP005119,P175,6,True,plain
N010682,OPP005120,P255,0,False,shouty
N010683,OPP005120,P112,1,True,shouty
N010684,OPP005120,P069,2,False,html_ish
N010685,OPP005120,P013,3,True,terse
N010686,OPP005121,P005,0,False,nodal_a
N010687,OPP005122,P005,0,False,nodal_a
N010688,OPP005123,P204,0,False,plain
N010689,OPP005124,P006,0,False,nodal_b
N010690,OPP005124,P094,1,True,plain
N010691,OPP005125,P020,0,False,plain
N010692,OPP005125,P002,1,False,nodal_a
N010693,OPP005125,P003,2,False,nodal_b
N010694,OPP005125,P015,3,True,terse
N010695,OPP005125,P005,4,True,nodal_a
N010696,OPP005125,P094,5,False,plain
N010697,OPP005126,P254,0,False,terse
N010698,OPP005127,P237,0,False,municipal
N010699,OPP005128,P004,0,False,nodal_b
N010700,OPP005128,P073,1,True,shouty
N010701,OPP005129,P189,0,False,plain
N010702,OPP005129,P020,1,True,plain
N010703,OPP005130,P058,0,False,municipal
N010704,OPP005130,P122,1,False,shouty
N010705,OPP005130,P031,2,False,shouty
N010706,OPP005130,P094,3,True,plain
N010707,OPP005131,P061,0,False,html_ish
N010708,OPP005132,P002,0,False,nodal_a
N010709,OPP005133,P060,0,False,plain
N010710,OPP005134,P004,0,False,nodal_b
N010711,OPP005135,P224,0,False,municipal
N010712,OPP005136,P002,0,False,nodal_a
N010713,OPP005136,P094,1,True,plain
N010714,OPP005137,P004,0,False,nodal_b
N010715,OPP005138,P004,0,False,nodal_b
N010716,OPP005139,P094,0,False,plain
N010717,OPP005140,P004,0,False,nodal_b
N010718,OPP005141,P004,0,False,nodal_b
N010719,OPP005141,P227,1,False,plain
N010720,OPP005141,P006,2,True,nodal_b
N010721,OPP005142,P215,0,False,plain
N010722,OPP005143,P227,0,False,plain
N010723,OPP005144,P004,0,False,nodal_b
N010724,OPP005145,P199,0,False,plain
N010725,OPP005146,P001,0,False,nodal_a
N010726,OPP005147,P112,0,False,shouty
N010727,OPP005147,P056,1,False,html_ish
N010728,OPP005147,P136,2,False,html_ish
N010729,OPP005147,P094,3,False,plain
N010730,OPP005147,P006,4,True,nodal_b
N010731,OPP005147,P194,5,True,municipal
N010732,OPP005148,P006,0,False,nodal_b
N010733,OPP005149,P244,0,False,terse
N010734,OPP005149,P232,1,True,plain
N010735,OPP005150,P094,0,False,plain
N010736,OPP005151,P100,0,False,plain
N010737,OPP005151,P094,1,True,plain
N010738,OPP005152,P181,0,False,plain
N010739,OPP005153,P094,0,False,plain
N010740,OPP005154,P086,0,False,municipal
N010741,OPP005154,P094,1,False,plain
N010742,OPP005155,P131,0,False,legacy
N010743,OPP005155,P240,1,True,shouty
N010744,OPP005156,P004,0,False,nodal_b
N010745,OPP005157,P002,0,False,nodal_a
N010746,OPP005158,P005,0,False,nodal_a
N010747,OPP005158,P146,1,False,html_ish
N010748,OPP005158,P140,2,False,terse
N010749,OPP005158,P094,3,False,plain
N010750,OPP005158,P181,4,False,plain
